fetch_date,sku,price
28/07/2012,LD02680304,1260
28/07/2012,LD02652709,1272
28/07/2012,LD02702181,1311
28/07/2012,LD02672937,1335
28/07/2012,LD02694123,1455
28/07/2012,LD02690321,1538
28/07/2012,LD02694161,1578
28/07/2012,LD02680705,1619
28/07/2012,LD02651337,1708
28/07/2012,LD02669442,1714
28/07/2012,LD02694503,1855
28/07/2012,LD02651397,1888
28/07/2012,LD02705831,1904
28/07/2012,LD02702656,1933
28/07/2012,LD02702558,1955
28/07/2012,LD02671169,2009
28/07/2012,LD02676756,2068
28/07/2012,LD02675316,2119
28/07/2012,LD02650780,2122
28/07/2012,LD02676260,2143
28/07/2012,LD02676214,2170
28/07/2012,LD02704768,2172
28/07/2012,LD02666284,2372
28/07/2012,LD02690033,2388
28/07/2012,LD02676830,2447
28/07/2012,LD02613186,2462
28/07/2012,LD02659529,2497
28/07/2012,LD02674220,2656
28/07/2012,LD02669203,2734
28/07/2012,LD02645442,2770
28/07/2012,LD02659629,2773
28/07/2012,LD02661291,2821
28/07/2012,LD02676525,2821
28/07/2012,LD02662617,2835
28/07/2012,LD02653360,2914
28/07/2012,LD02656554,3103
28/07/2012,LD02697473,3134
28/07/2012,LD02677634,3190
28/07/2012,LD02689953,3194
28/07/2012,LD02676326,3345
28/07/2012,LD02657287,3363
28/07/2012,LD02659638,2408
28/07/2012,LD02672542,1065
28/07/2012,LD02696220,1166
28/07/2012,LD02704802,1538
28/07/2012,LD02659325,2924
28/07/2012,LD02676342,3283
28/07/2012,LD02668364,1417
28/07/2012,LD02690818,1630
28/07/2012,LD02704577,1717
28/07/2012,LD02659800,1757
28/07/2012,LD02693334,1903
28/07/2012,LD02659628,2268
28/07/2012,LD02659268,2330
28/07/2012,LD02654483,2452
28/07/2012,LD02610710,2622
28/07/2012,LD02694021,2930
28/07/2012,LD02693531,3087
28/07/2012,LD02665943,3260
28/07/2012,LD02675361,4182
28/07/2012,LD02683923,4963
28/07/2012,LD02678979,1107
28/07/2012,LD02690806,1344
28/07/2012,LD02705776,1515
28/07/2012,LD02702215,1625
28/07/2012,LD02702213,1813
28/07/2012,LD02653313,1821
28/07/2012,LD02705369,1884
28/07/2012,LD02657539,2417
28/07/2012,LD02687578,2619
28/07/2012,LD02673220,2661
28/07/2012,LD02654359,2767
28/07/2012,LD02697388,3463
28/07/2012,LD02697387,3575
28/07/2012,LD02679237,3630
28/07/2012,LD02704935,1254
28/07/2012,LD02702084,1329
28/07/2012,LD02660488,1578
28/07/2012,LD02675200,1620
28/07/2012,LD02704557,1768
28/07/2012,LD02691156,2052
28/07/2012,LD02653282,2217
28/07/2012,LD02702801,2340
28/07/2012,LD02659641,2440
28/07/2012,LD02705324,2548
28/07/2012,LD02695950,2563
28/07/2012,LD02666640,1178
28/07/2012,LD02702698,1355
28/07/2012,LD02687871,1545
28/07/2012,LD02702691,1575
28/07/2012,LD02705393,1626
28/07/2012,LD02675304,2172
28/07/2012,LD02687819,2184
28/07/2012,LD02657299,2206
28/07/2012,LD02676728,2298
28/07/2012,LD02676567,2334
28/07/2012,LD02697172,2472
28/07/2012,LD02659514,2498
28/07/2012,LD02682917,1250
28/07/2012,LD02665559,1293
28/07/2012,LD02678256,1337
28/07/2012,LD02671270,1350
28/07/2012,LD02669223,1441
28/07/2012,LD02691447,1488
28/07/2012,LD02705232,1745
28/07/2012,LD02700159,1771
28/07/2012,LD02666700,1824
28/07/2012,LD02697712,1934
28/07/2012,LD02675055,2322
28/07/2012,LD02678244,2362
28/07/2012,LD02613207,2581
28/07/2012,LD02694531,2695
28/07/2012,LD02596239,2719
28/07/2012,LD02676341,3011
28/07/2012,LD02672038,1029
28/07/2012,LD02689062,1147
28/07/2012,LD02673068,1256
28/07/2012,LD02676492,1290
28/07/2012,LD02635342,1319
28/07/2012,LD02671887,1360
28/07/2012,LD02684755,1418
28/07/2012,LD02674653,1495
28/07/2012,LD02672878,1499
28/07/2012,LD02692354,1510
28/07/2012,LD02650777,1578
28/07/2012,LD02691993,1588
28/07/2012,LD02673013,1602
28/07/2012,LD02705775,1739
28/07/2012,LD02698203,1759
28/07/2012,LD02702335,2061
28/07/2012,LD02659618,2079
28/07/2012,LD02654382,2195
28/07/2012,LD02691843,2249
28/07/2012,LD02679418,2251
28/07/2012,LD02678276,2319
28/07/2012,LD02702730,2461
28/07/2012,LD02675104,2473
28/07/2012,LD02677679,2506
28/07/2012,LD02665924,2785
28/07/2012,LD02687883,2974
28/07/2012,LD02694872,3055
28/07/2012,LD02680488,890
28/07/2012,LD02683905,972
28/07/2012,LD02682598,988
28/07/2012,LD02674102,1047
28/07/2012,LD02705564,1050
28/07/2012,LD02705464,1054
28/07/2012,LD02691147,1080
28/07/2012,LD02702864,1094
28/07/2012,LD02672981,1128
28/07/2012,LD02698520,1229
28/07/2012,LD02676516,1293
28/07/2012,LD02696417,1332
28/07/2012,LD02633616,1356
28/07/2012,LD02704851,1378
28/07/2012,LD02704842,1410
28/07/2012,LD02705017,1410
28/07/2012,LD02684775,1424
28/07/2012,LD02662688,1450
28/07/2012,LD02690028,1456
28/07/2012,LD02651507,1469
28/07/2012,LD02662539,1515
28/07/2012,LD02676590,1525
28/07/2012,LD02652243,1589
28/07/2012,LD02676201,1615
28/07/2012,LD02680172,1622
28/07/2012,LD02702831,1630
28/07/2012,LD02651989,1663
28/07/2012,LD02652127,1663
28/07/2012,LD02677390,1698
28/07/2012,LD02692653,1742
28/07/2012,LD02675146,1851
28/07/2012,LD02659305,1866
28/07/2012,LD02524619,1883
28/07/2012,LD02704960,1960
28/07/2012,LD02660124,1978
28/07/2012,LD02657524,1993
28/07/2012,LD02654646,2113
28/07/2012,LD02688175,2144
28/07/2012,LD02691878,2255
28/07/2012,LD02596436,2260
28/07/2012,LD02692027,2265
28/07/2012,LD02659504,2288
28/07/2012,LD02676884,2290
28/07/2012,LD02677524,2299
28/07/2012,LD02665983,2392
28/07/2012,LD02686165,2524
28/07/2012,LD02688031,2555
28/07/2012,LD02626884,2581
28/07/2012,LD02654453,2711
28/07/2012,LD02664198,2996
28/07/2012,LD02703057,3017
28/07/2012,LD02689960,3097
28/07/2012,LD02664344,3132
28/07/2012,LD02478091,3918
28/07/2012,LD02695016,3969
28/07/2012,LD02664332,4379
28/07/2012,LD02705409,740
28/07/2012,LD02688043,750
28/07/2012,LD02666222,952
28/07/2012,LD02683821,962
28/07/2012,LD02695752,979
28/07/2012,LD02683470,989
28/07/2012,LD02683350,1001
28/07/2012,LD02618235,1012
28/07/2012,LD02697043,1013
28/07/2012,LD02702814,1027
28/07/2012,LD02701438,1047
28/07/2012,LD02681465,1050
28/07/2012,LD02690056,1083
28/07/2012,LD02692345,1083
28/07/2012,LD02681038,1097
28/07/2012,LD02593267,1104
28/07/2012,LD02704687,1117
28/07/2012,LD02683824,1121
28/07/2012,LD02695231,1122
28/07/2012,LD02655723,1139
28/07/2012,LD02671921,1151
28/07/2012,LD02698909,1158
28/07/2012,LD02704604,1172
28/07/2012,LD02694443,1188
28/07/2012,LD02683772,1190
28/07/2012,LD02686621,1194
28/07/2012,LD02693155,1205
28/07/2012,LD02683763,1233
28/07/2012,LD02698190,1234
28/07/2012,LD02683597,1242
28/07/2012,LD02606245,1245
28/07/2012,LD02652846,1249
28/07/2012,LD02666285,1262
28/07/2012,LD02686930,1264
28/07/2012,LD02668780,1281
28/07/2012,LD02645718,1286
28/07/2012,LD02674138,1291
28/07/2012,LD02690012,1325
28/07/2012,LD02680136,1334
28/07/2012,LD02686603,1353
28/07/2012,LD02659912,1355
28/07/2012,LD02704946,1364
28/07/2012,LD02693335,1375
28/07/2012,LD02661757,1382
28/07/2012,LD02696566,1392
28/07/2012,LD02692671,1405
28/07/2012,LD02697450,1405
28/07/2012,LD02652817,1415
28/07/2012,LD02601426,1425
28/07/2012,LD02669116,1459
28/07/2012,LD02699184,1465
28/07/2012,LD02670784,1497
28/07/2012,LD02698307,1497
28/07/2012,LD02703025,1500
28/07/2012,LD02691781,1504
28/07/2012,LD02653381,1544
28/07/2012,LD02692141,1544
28/07/2012,LD02698974,1550
28/07/2012,LD02651457,1559
28/07/2012,LD02696547,1561
28/07/2012,LD02666561,1582
28/07/2012,LD02663323,1586
28/07/2012,LD02652084,1588
28/07/2012,LD02690022,1589
28/07/2012,LD02705721,1592
28/07/2012,LD02678823,1616
28/07/2012,LD02669278,1618
28/07/2012,LD02651449,1631
28/07/2012,LD02686687,1649
28/07/2012,LD02666841,1663
28/07/2012,LD02687112,1672
28/07/2012,LD02659300,1676
28/07/2012,LD02702098,1691
28/07/2012,LD02677659,1694
28/07/2012,LD02680639,1706
28/07/2012,LD02666560,1738
28/07/2012,LD02681539,1743
28/07/2012,LD02691845,1743
28/07/2012,LD02695204,1750
28/07/2012,LD02705297,1750
28/07/2012,LD02666918,1772
28/07/2012,LD02697196,1790
28/07/2012,LD02645738,1792
28/07/2012,LD02646029,1801
28/07/2012,LD02698996,1829
28/07/2012,LD02666901,1848
28/07/2012,LD02679445,1850
28/07/2012,LD02666449,1863
28/07/2012,LD02646005,1878
28/07/2012,LD02670947,1897
28/07/2012,LD02671836,1908
28/07/2012,LD02645707,1923
28/07/2012,LD02653044,1926
28/07/2012,LD02658295,1953
28/07/2012,LD02651373,1963
28/07/2012,LD02662856,1969
28/07/2012,LD02696512,1983
28/07/2012,LD02644901,1986
28/07/2012,LD02704591,1991
28/07/2012,LD02677655,1999
28/07/2012,LD02653771,2004
28/07/2012,LD02698522,2008
28/07/2012,LD02704827,2012
28/07/2012,LD02645185,2024
28/07/2012,LD02696728,2034
28/07/2012,LD02664286,2039
28/07/2012,LD02695211,2043
28/07/2012,LD02645195,2044
28/07/2012,LD02605049,2050
28/07/2012,LD02661326,2055
28/07/2012,LD02653587,2080
28/07/2012,LD02701871,2083
28/07/2012,LD02694925,2086
28/07/2012,LD02678037,2091
28/07/2012,LD02705316,2091
28/07/2012,LD02704815,2107
28/07/2012,LD02675402,2110
28/07/2012,LD02676757,2129
28/07/2012,LD02705340,2138
28/07/2012,LD02626880,2140
28/07/2012,LD02703051,2152
28/07/2012,LD02677536,2180
28/07/2012,LD02651709,2194
28/07/2012,LD02702938,2196
28/07/2012,LD02671960,2228
28/07/2012,LD02693511,2235
28/07/2012,LD02659498,2240
28/07/2012,LD02644346,2271
28/07/2012,LD02645488,2283
28/07/2012,LD02646019,2283
28/07/2012,LD02657286,2283
28/07/2012,LD02645957,2320
28/07/2012,LD02695617,2322
28/07/2012,LD02651307,2327
28/07/2012,LD02700375,2329
28/07/2012,LD02646055,2342
28/07/2012,LD02702835,2357
28/07/2012,LD02676245,2370
28/07/2012,LD02653765,2385
28/07/2012,LD02692094,2399
28/07/2012,LD02661147,2405
28/07/2012,LD02700411,2462
28/07/2012,LD02702187,2466
28/07/2012,LD02644892,2499
28/07/2012,LD02645191,2499
28/07/2012,LD02645790,2499
28/07/2012,LD02688334,2507
28/07/2012,LD02703093,2528
28/07/2012,LD02562873,3846
28/07/2012,LD02705066,1012
28/07/2012,LD02672541,1184
28/07/2012,LD02660912,1436
28/07/2012,LD02693989,1035
28/07/2012,LD02635321,1164
28/07/2012,LD02635316,1308
28/07/2012,LD02682075,1508
28/07/2012,LD02652712,1521
28/07/2012,LD02705889,665
28/07/2012,LD02660931,901
28/07/2012,LD02704713,915
28/07/2012,LD02697706,994
28/07/2012,LD02692748,1092
28/07/2012,LD02635329,1221
28/07/2012,LD02694408,1389
28/07/2012,LD02696748,1569
28/07/2012,LD02684694,903
28/07/2012,LD02704790,1075
28/07/2012,LD02678093,1195
28/07/2012,LD02704773,1205
28/07/2012,LD02696000,1281
28/07/2012,LD02691416,1451
28/07/2012,LD02665889,1566
28/07/2012,LD02667154,1953
28/07/2012,LD02693091,910
28/07/2012,LD02698355,927
28/07/2012,LD02685299,1282
28/07/2012,LD02691877,1336
28/07/2012,LD02657280,1341
28/07/2012,LD02677304,1745
28/07/2012,LD02698410,867
28/07/2012,LD02626820,901
28/07/2012,LD02659255,1119
28/07/2012,LD02653782,1187
28/07/2012,LD02657274,1219
28/07/2012,LD02645044,1332
28/07/2012,LD02665928,1335
28/07/2012,LD02657510,1532
28/07/2012,LD02670136,1841
28/07/2012,LD02701476,776
28/07/2012,LD02698049,803
28/07/2012,LD02680730,849
28/07/2012,LD02658396,893
28/07/2012,LD02705791,939
28/07/2012,LD02685423,1103
28/07/2012,LD02656778,1182
28/07/2012,LD02639342,1303
28/07/2012,LD02645586,1322
28/07/2012,LD02646048,1322
28/07/2012,LD02681108,1417
28/07/2012,LD02643939,1453
28/07/2012,LD02702188,598
28/07/2012,LD02651789,872
28/07/2012,LD02702735,893
28/07/2012,LD02659539,911
28/07/2012,LD02664098,956
28/07/2012,LD02663425,958
28/07/2012,LD02651282,1018
28/07/2012,LD02665713,1035
28/07/2012,LD02643987,1070
28/07/2012,LD02670879,1080
28/07/2012,LD02664173,1095
28/07/2012,LD02644323,1104
28/07/2012,LD02657281,1159
28/07/2012,LD02665738,1208
28/07/2012,LD02644831,1291
28/07/2012,LD02604901,1347
28/07/2012,LD02694463,1362
28/07/2012,LD02644975,1419
28/07/2012,LD02645916,1419
28/07/2012,LD02695758,1524
28/07/2012,LD02665867,1653
28/07/2012,LD02702391,545
28/07/2012,LD02620453,548
28/07/2012,LD02702189,583
28/07/2012,LD02620291,630
28/07/2012,LD02644399,630
28/07/2012,LD02654756,686
28/07/2012,LD02658271,695
28/07/2012,LD02675324,699
28/07/2012,LD02653536,709
28/07/2012,LD02679586,738
28/07/2012,LD02680123,738
28/07/2012,LD02661284,756
28/07/2012,LD02674810,760
28/07/2012,LD02685196,762
28/07/2012,LD02702091,771
28/07/2012,LD02685331,775
28/07/2012,LD02657486,793
28/07/2012,LD02703122,794
28/07/2012,LD02693068,813
28/07/2012,LD02693222,833
28/07/2012,LD02680331,835
28/07/2012,LD02669868,844
28/07/2012,LD02702090,855
28/07/2012,LD02658545,859
28/07/2012,LD02705568,869
28/07/2012,LD02693302,871
28/07/2012,LD02675083,874
28/07/2012,LD02655259,887
28/07/2012,LD02702000,896
28/07/2012,LD02680195,908
28/07/2012,LD02700192,915
28/07/2012,LD02676269,918
28/07/2012,LD02692502,921
28/07/2012,LD02700512,923
28/07/2012,LD02675049,924
28/07/2012,LD02656498,929
28/07/2012,LD02644450,945
28/07/2012,LD02644335,946
28/07/2012,LD02658120,946
28/07/2012,LD02645020,960
28/07/2012,LD02687787,977
28/07/2012,LD02644192,996
28/07/2012,LD02645569,996
28/07/2012,LD02675120,1004
28/07/2012,LD02659573,1034
28/07/2012,LD02645299,1049
28/07/2012,LD02644486,1058
28/07/2012,LD02646097,1066
28/07/2012,LD02656388,1066
28/07/2012,LD02657577,1066
28/07/2012,LD02693234,1074
28/07/2012,LD02644683,1097
28/07/2012,LD02645411,1097
28/07/2012,LD02645634,1097
28/07/2012,LD02657140,1113
28/07/2012,LD02643905,1118
28/07/2012,LD02644998,1131
28/07/2012,LD02644053,1136
28/07/2012,LD02644154,1136
28/07/2012,LD02644587,1136
28/07/2012,LD02644802,1136
28/07/2012,LD02645371,1136
28/07/2012,LD02645639,1136
28/07/2012,LD02645886,1136
28/07/2012,LD02652904,1140
28/07/2012,LD02685408,1140
28/07/2012,LD02665879,1143
28/07/2012,LD02702092,1153
28/07/2012,LD02645628,1158
28/07/2012,LD02690273,1160
28/07/2012,LD02691663,1166
28/07/2012,LD02651514,1167
28/07/2012,LD02692736,1185
28/07/2012,LD02675272,1191
28/07/2012,LD02644218,1205
28/07/2012,LD02645354,1221
28/07/2012,LD02656872,1221
28/07/2012,LD02697380,1239
28/07/2012,LD02651973,1240
28/07/2012,LD02698244,1242
28/07/2012,LD02669602,1243
28/07/2012,LD02666798,1248
28/07/2012,LD02645085,1260
28/07/2012,LD02657269,1260
28/07/2012,LD02694010,1272
28/07/2012,LD02697892,1298
28/07/2012,LD02644403,1309
28/07/2012,LD02645883,1315
28/07/2012,LD02705431,1363
28/07/2012,LD02677027,1364
28/07/2012,LD02676460,1385
28/07/2012,LD02664351,1570
28/07/2012,LD02695305,678
28/07/2012,LD02688326,1043
28/07/2012,LD02640127,546
28/07/2012,LD02701466,550
28/07/2012,LD02664145,625
28/07/2012,LD02694433,640
28/07/2012,LD02670962,688
28/07/2012,LD02692615,772
28/07/2012,LD02657751,828
28/07/2012,LD02665239,956
28/07/2012,LD02680049,1021
28/07/2012,LD02665199,1071
28/07/2012,LD02706009,503
28/07/2012,LD02696795,607
28/07/2012,LD02683443,685
28/07/2012,LD02663277,703
28/07/2012,LD02692292,716
28/07/2012,LD02676782,725
28/07/2012,LD02698386,735
28/07/2012,LD02594013,738
28/07/2012,LD02697631,739
28/07/2012,LD02667263,798
28/07/2012,LD02702712,887
28/07/2012,LD02665231,983
28/07/2012,LD02702943,999
28/07/2012,LD02668483,1025
28/07/2012,LD02691450,552
28/07/2012,LD02693315,607
28/07/2012,LD02657696,608
28/07/2012,LD02684778,632
28/07/2012,LD02693211,666
28/07/2012,LD02668473,696
28/07/2012,LD02668435,733
28/07/2012,LD02697904,733
28/07/2012,LD02700219,782
28/07/2012,LD02657459,819
28/07/2012,LD02665900,1035
28/07/2012,LD02688353,1084
28/07/2012,LD02691132,1338
28/07/2012,LD02684743,422
28/07/2012,LD02705821,495
28/07/2012,LD02682308,520
28/07/2012,LD02700857,607
28/07/2012,LD02669711,610
28/07/2012,LD02680453,625
28/07/2012,LD02693396,639
28/07/2012,LD02695971,764
28/07/2012,LD02668659,851
28/07/2012,LD02679314,855
28/07/2012,LD02688358,922
28/07/2012,LD02668417,944
28/07/2012,LD02675211,969
28/07/2012,LD02697404,1100
28/07/2012,LD02675419,1411
28/07/2012,LD02682251,449
28/07/2012,LD02690157,513
28/07/2012,LD02656427,514
28/07/2012,LD02701023,521
28/07/2012,LD02652031,531
28/07/2012,LD02673579,562
28/07/2012,LD02657066,575
28/07/2012,LD02662242,578
28/07/2012,LD02656947,609
28/07/2012,LD02656425,620
28/07/2012,LD02670164,662
28/07/2012,LD02665851,666
28/07/2012,LD02668494,670
28/07/2012,LD02657547,700
28/07/2012,LD02695846,728
28/07/2012,LD02688417,729
28/07/2012,LD02688418,729
28/07/2012,LD02658126,772
28/07/2012,LD02681304,778
28/07/2012,LD02704435,779
28/07/2012,LD02679575,826
28/07/2012,LD02693530,846
28/07/2012,LD02658075,861
28/07/2012,LD02666282,466
28/07/2012,LD02657991,475
28/07/2012,LD02699086,481
28/07/2012,LD02674631,486
28/07/2012,LD02662161,498
28/07/2012,LD02651946,501
28/07/2012,LD02656517,509
28/07/2012,LD02695262,553
28/07/2012,LD02676763,565
28/07/2012,LD02665863,619
28/07/2012,LD02660962,640
28/07/2012,LD02705579,649
28/07/2012,LD02596307,656
28/07/2012,LD02676711,666
28/07/2012,LD02656641,674
28/07/2012,LD02668651,715
28/07/2012,LD02656770,722
28/07/2012,LD02665817,726
28/07/2012,LD02656619,749
28/07/2012,LD02645662,774
28/07/2012,LD02664228,833
28/07/2012,LD02657559,836
28/07/2012,LD02658413,836
28/07/2012,LD02641540,837
28/07/2012,LD02468766,936
28/07/2012,LD02696435,977
28/07/2012,LD02656510,444
28/07/2012,LD02657728,474
28/07/2012,LD02698326,490
28/07/2012,LD02658241,493
28/07/2012,LD02657453,548
28/07/2012,LD02697490,627
28/07/2012,LD02687826,643
28/07/2012,LD02658332,654
28/07/2012,LD02697489,682
28/07/2012,LD02656756,687
28/07/2012,LD02668633,688
28/07/2012,LD02668590,694
28/07/2012,LD02697458,714
28/07/2012,LD02657197,715
28/07/2012,LD02658205,724
28/07/2012,LD02656625,727
28/07/2012,LD02679249,727
28/07/2012,LD02657938,743
28/07/2012,LD02657000,747
28/07/2012,LD02696670,751
28/07/2012,LD02687880,769
28/07/2012,LD02657433,773
28/07/2012,LD02691458,778
28/07/2012,LD02668571,779
28/07/2012,LD02658348,786
28/07/2012,LD02697482,790
28/07/2012,LD02645652,824
28/07/2012,LD02657326,824
28/07/2012,LD02613228,913
28/07/2012,LD02657936,923
28/07/2012,LD02664107,1054
28/07/2012,LD02677068,404
28/07/2012,LD02702039,450
28/07/2012,LD02685476,453
28/07/2012,LD02705496,470
28/07/2012,LD02656905,478
28/07/2012,LD02666688,486
28/07/2012,LD02697566,493
28/07/2012,LD02657652,499
28/07/2012,LD02661380,517
28/07/2012,LD02674641,519
28/07/2012,LD02656392,525
28/07/2012,LD02665871,542
28/07/2012,LD02656376,544
28/07/2012,LD02661145,548
28/07/2012,LD02698507,583
28/07/2012,LD02688127,589
28/07/2012,LD02688498,590
28/07/2012,LD02675230,599
28/07/2012,LD02651334,605
28/07/2012,LD02657309,629
28/07/2012,LD02668378,629
28/07/2012,LD02695312,633
28/07/2012,LD02608920,639
28/07/2012,LD02693131,644
28/07/2012,LD02695464,648
28/07/2012,LD02657624,653
28/07/2012,LD02656385,667
28/07/2012,LD02668375,672
28/07/2012,LD02675229,699
28/07/2012,LD02657986,724
28/07/2012,LD02657996,724
28/07/2012,LD02657085,749
28/07/2012,LD02468791,750
28/07/2012,LD02676693,750
28/07/2012,LD02675183,760
28/07/2012,LD02659412,761
28/07/2012,LD02685474,775
28/07/2012,LD02681151,778
28/07/2012,LD02668414,783
28/07/2012,LD02656648,786
28/07/2012,LD02690981,811
28/07/2012,LD02665211,815
28/07/2012,LD02656689,838
28/07/2012,LD02668555,838
28/07/2012,LD02666519,851
28/07/2012,LD02675388,936
28/07/2012,LD02664162,1002
28/07/2012,LD02692791,404
28/07/2012,LD02619175,411
28/07/2012,LD02675604,423
28/07/2012,LD02675718,423
28/07/2012,LD02675786,423
28/07/2012,LD02675893,423
28/07/2012,LD02651573,424
28/07/2012,LD02692878,426
28/07/2012,LD02675580,432
28/07/2012,LD02676032,432
28/07/2012,LD02702198,432
28/07/2012,LD02699085,437
28/07/2012,LD02699101,437
28/07/2012,LD02632883,439
28/07/2012,LD02685501,449
28/07/2012,LD02700186,451
28/07/2012,LD02675710,456
28/07/2012,LD02657207,463
28/07/2012,LD02658343,463
28/07/2012,LD02677394,463
28/07/2012,LD02680481,465
28/07/2012,LD02675574,469
28/07/2012,LD02675746,469
28/07/2012,LD02675846,469
28/07/2012,LD02675934,469
28/07/2012,LD02678123,469
28/07/2012,LD02662129,479
28/07/2012,LD02657613,484
28/07/2012,LD02696330,485
28/07/2012,LD02691188,494
28/07/2012,LD02658217,508
28/07/2012,LD02688256,508
28/07/2012,LD02692879,510
28/07/2012,LD02674160,511
28/07/2012,LD02675987,520
28/07/2012,LD02692984,520
28/07/2012,LD02700336,520
28/07/2012,LD02663229,521
28/07/2012,LD02685441,521
28/07/2012,LD02657970,523
28/07/2012,LD02657265,526
28/07/2012,LD02657707,526
28/07/2012,LD02658218,526
28/07/2012,LD02675562,526
28/07/2012,LD02675566,526
28/07/2012,LD02675570,526
28/07/2012,LD02675721,526
28/07/2012,LD02675921,526
28/07/2012,LD02676024,526
28/07/2012,LD02682289,531
28/07/2012,LD02676867,532
28/07/2012,LD02676116,535
28/07/2012,LD02657687,538
28/07/2012,LD02675980,540
28/07/2012,LD02693228,541
28/07/2012,LD02657582,548
28/07/2012,LD02675701,560
28/07/2012,LD02675802,560
28/07/2012,LD02675805,560
28/07/2012,LD02675837,560
28/07/2012,LD02675886,560
28/07/2012,LD02675990,560
28/07/2012,LD02676131,560
28/07/2012,LD02705688,562
28/07/2012,LD02675593,565
28/07/2012,LD02676043,565
28/07/2012,LD02689937,574
28/07/2012,LD02692699,574
28/07/2012,LD02700925,588
28/07/2012,LD02676184,589
28/07/2012,LD02704807,601
28/07/2012,LD02668609,603
28/07/2012,LD02688034,605
28/07/2012,LD02643922,609
28/07/2012,LD02675066,621
28/07/2012,LD02675380,623
28/07/2012,LD02673828,629
28/07/2012,LD02680673,629
28/07/2012,LD02656433,632
28/07/2012,LD02656951,637
28/07/2012,LD02675608,637
28/07/2012,LD02675636,637
28/07/2012,LD02675782,637
28/07/2012,LD02675963,637
28/07/2012,LD02685093,637
28/07/2012,LD02691597,637
28/07/2012,LD02657185,644
28/07/2012,LD02685185,644
28/07/2012,LD02685386,644
28/07/2012,LD02695459,645
28/07/2012,LD02658340,646
28/07/2012,LD02657439,657
28/07/2012,LD02693188,657
28/07/2012,LD02685177,659
28/07/2012,LD02651408,668
28/07/2012,LD02675834,668
28/07/2012,LD02675962,668
28/07/2012,LD02675969,668
28/07/2012,LD02692315,670
28/07/2012,LD02644292,671
28/07/2012,LD02656862,671
28/07/2012,LD02658192,671
28/07/2012,LD02657419,679
