date,sku,price
06/08/2012,LD02634425,1347
06/08/2012,LD02601058,1359
06/08/2012,LD02605953,1370
06/08/2012,LD02643223,1419
06/08/2012,LD02628774,1439
06/08/2012,LD02597886,1450
06/08/2012,LD02716878,1481
06/08/2012,LD02708455,1489
06/08/2012,LD02617064,1519
06/08/2012,LD02658353,1537
06/08/2012,LD02606816,1574
06/08/2012,LD02635024,1633
06/08/2012,LD02639361,1712
06/08/2012,LD02661276,1719
06/08/2012,LD02620630,1723
06/08/2012,LD02653197,1733
06/08/2012,LD02662553,1741
06/08/2012,LD02692653,1742
06/08/2012,LD02666620,1795
06/08/2012,LD02712173,1835
06/08/2012,LD02620606,1908
06/08/2012,LD02621498,1953
06/08/2012,LD02637664,1986
06/08/2012,LD02682131,2063
06/08/2012,LD02657043,2108
06/08/2012,LD02698135,2116
06/08/2012,LD02709056,2170
06/08/2012,LD02714332,2218
06/08/2012,LD02605401,2219
06/08/2012,LD02630245,2224
06/08/2012,LD02712394,2246
06/08/2012,LD02657046,2247
06/08/2012,LD02619809,2248
06/08/2012,LD02654558,2314
06/08/2012,LD02673035,2340
06/08/2012,LD02716214,2371
06/08/2012,LD02717873,2375
06/08/2012,LD02620401,2456
06/08/2012,LD02675355,2526
06/08/2012,LD02676447,2634
06/08/2012,LD02694867,2747
06/08/2012,LD02664352,2850
06/08/2012,LD02672929,709
06/08/2012,LD02595778,829
06/08/2012,LD02713874,882
06/08/2012,LD02708384,885
06/08/2012,LD02712073,895
06/08/2012,LD02650959,931
06/08/2012,LD02685306,951
06/08/2012,LD02683350,1001
06/08/2012,LD02603710,1002
06/08/2012,LD02658695,1006
06/08/2012,LD02589102,1034
06/08/2012,LD02660657,1034
06/08/2012,LD02660775,1068
06/08/2012,LD02704904,1070
06/08/2012,LD02637902,1071
06/08/2012,LD02622069,1126
06/08/2012,LD02653638,1137
06/08/2012,LD02693826,1145
06/08/2012,LD02711748,1197
06/08/2012,LD02638016,1202
06/08/2012,LD02651718,1227
06/08/2012,LD02660913,1235
06/08/2012,LD02655267,1271
06/08/2012,LD02655242,1279
06/08/2012,LD02655709,1283
06/08/2012,LD02702681,1295
06/08/2012,LD02712118,1297
06/08/2012,LD02696996,1353
06/08/2012,LD02694556,1358
06/08/2012,LD02616299,1361
06/08/2012,LD02660687,1364
06/08/2012,LD02644098,1369
06/08/2012,LD02670603,1369
06/08/2012,LD02654620,1392
06/08/2012,LD02604803,1393
06/08/2012,LD02614485,1406
06/08/2012,LD02600202,1415
06/08/2012,LD02691171,1422
06/08/2012,LD02603538,1424
06/08/2012,LD02707500,1427
06/08/2012,LD02712220,1438
06/08/2012,LD02625283,1439
06/08/2012,LD02660898,1439
06/08/2012,LD02663207,1441
06/08/2012,LD02611034,1446
06/08/2012,LD02622127,1467
06/08/2012,LD02683490,1475
06/08/2012,LD02600899,1476
06/08/2012,LD02597685,1479
06/08/2012,LD02708819,1484
06/08/2012,LD02595837,1485
06/08/2012,LD02697384,1487
06/08/2012,LD02679470,1496
06/08/2012,LD02599002,1511
06/08/2012,LD02698164,1514
06/08/2012,LD02675353,1516
06/08/2012,LD02613271,1522
06/08/2012,LD02651958,1527
06/08/2012,LD02638745,1532
06/08/2012,LD02597881,1534
06/08/2012,LD02702627,1538
06/08/2012,LD02620596,1559
06/08/2012,LD02603290,1565
06/08/2012,LD02618610,1565
06/08/2012,LD02698892,1565
06/08/2012,LD02602896,1567
06/08/2012,LD02681119,1573
06/08/2012,LD02697265,1592
06/08/2012,LD02604301,1606
06/08/2012,LD02657551,1634
06/08/2012,LD02622802,1639
06/08/2012,LD02705344,1648
06/08/2012,LD02628875,1649
06/08/2012,LD02620582,1653
06/08/2012,LD02638330,1653
06/08/2012,LD02602654,1660
06/08/2012,LD02666077,1660
06/08/2012,LD02659300,1676
06/08/2012,LD02601492,1680
06/08/2012,LD02676192,1706
06/08/2012,LD02638563,1720
06/08/2012,LD02714877,1729
06/08/2012,LD02668754,1743
06/08/2012,LD02700423,1743
06/08/2012,LD02605454,1763
06/08/2012,LD02644871,1763
06/08/2012,LD02712102,1765
06/08/2012,LD02687725,1766
06/08/2012,LD02702716,1777
06/08/2012,LD02644060,1785
06/08/2012,LD02707797,1792
06/08/2012,LD02598529,1799
06/08/2012,LD02646029,1801
06/08/2012,LD02601695,1836
06/08/2012,LD02694166,1840
06/08/2012,LD02634378,1842
06/08/2012,LD02666901,1848
06/08/2012,LD02666449,1863
06/08/2012,LD02676698,1865
06/08/2012,LD02589247,1871
06/08/2012,LD02651422,1876
06/08/2012,LD02599493,1879
06/08/2012,LD02659294,1879
06/08/2012,LD02603293,1881
06/08/2012,LD02653743,1898
06/08/2012,LD02698919,1909
06/08/2012,LD02597591,1911
06/08/2012,LD02599727,1911
06/08/2012,LD02603427,1911
06/08/2012,LD02604225,1936
06/08/2012,LD02705256,1972
06/08/2012,LD02715699,2007
06/08/2012,LD02643196,2010
06/08/2012,LD02605730,2053
06/08/2012,LD02698869,2053
06/08/2012,LD02610292,2055
06/08/2012,LD02600616,2064
06/08/2012,LD02710743,2067
06/08/2012,LD02664978,2069
06/08/2012,LD02644386,2077
06/08/2012,LD02643546,2086
06/08/2012,LD02716539,2099
06/08/2012,LD02645461,2102
06/08/2012,LD02701883,2111
06/08/2012,LD02655753,2119
06/08/2012,LD02715161,2153
06/08/2012,LD02718422,2166
06/08/2012,LD02718433,2166
06/08/2012,LD02641336,2173
06/08/2012,LD02597775,2182
06/08/2012,LD02700177,2182
06/08/2012,LD02591255,2183
06/08/2012,LD02644328,2205
06/08/2012,LD02683287,2220
06/08/2012,LD02603423,2232
06/08/2012,LD02604399,2232
06/08/2012,LD02644880,2233
06/08/2012,LD02700284,2299
06/08/2012,LD02706088,2307
06/08/2012,LD02676571,2313
06/08/2012,LD02658284,2318
06/08/2012,LD02603074,2346
06/08/2012,LD02705360,2354
06/08/2012,LD02694881,2360
06/08/2012,LD02714337,2383
06/08/2012,LD02685953,2423
06/08/2012,LD02715036,2448
06/08/2012,LD02717690,2448
06/08/2012,LD02641313,2502
06/08/2012,LD02652199,2507
06/08/2012,LD02702709,2625
06/08/2012,LD02705285,2655
06/08/2012,LD02626768,2748
06/08/2012,LD02683055,2829
06/08/2012,LD02714843,2856
06/08/2012,LD02717583,2856
06/08/2012,LD02714730,2913
06/08/2012,LD02715111,2913
06/08/2012,LD02717370,3086
06/08/2012,LD02714839,3707
06/08/2012,LD02711771,940
06/08/2012,LD02679234,1131
06/08/2012,LD02710090,1461
06/08/2012,LD02711026,1495
06/08/2012,LD02677034,2823
06/08/2012,LD02613363,750
06/08/2012,LD02604981,801
06/08/2012,LD02600385,1067
06/08/2012,LD02602317,1147
06/08/2012,LD02717095,1161
06/08/2012,LD02597666,1235
06/08/2012,LD02631808,1284
06/08/2012,LD02601805,1322
06/08/2012,LD02635903,1377
06/08/2012,LD02676356,1379
06/08/2012,LD02666909,1460
06/08/2012,LD02597873,1622
06/08/2012,LD02600741,1622
06/08/2012,LD02604516,1622
06/08/2012,LD02599798,1734
06/08/2012,LD02683906,866
06/08/2012,LD02711814,969
06/08/2012,LD02683493,996
06/08/2012,LD02696507,1066
06/08/2012,LD02670642,1187
06/08/2012,LD02670562,1206
06/08/2012,LD02631203,1286
06/08/2012,LD02631271,1484
06/08/2012,LD02634374,1699
06/08/2012,LD02619099,2243
06/08/2012,LD02637966,701
06/08/2012,LD02710267,791
06/08/2012,LD02712557,812
06/08/2012,LD02397458,878
06/08/2012,LD02657769,1039
06/08/2012,LD02645714,1052
06/08/2012,LD02593063,1135
06/08/2012,LD02645490,1262
06/08/2012,LD02644622,1357
06/08/2012,LD02717440,1524
06/08/2012,LD02665833,1711
06/08/2012,LD02662958,794
06/08/2012,LD02717508,1017
06/08/2012,LD02659255,1119
06/08/2012,LD02645224,1233
06/08/2012,LD02657274,1233
06/08/2012,LD02645510,1309
06/08/2012,LD02665908,1619
06/08/2012,LD02623786,2024
06/08/2012,LD02650559,749
06/08/2012,LD02701476,776
06/08/2012,LD02634555,790
06/08/2012,LD02637760,808
06/08/2012,LD02701478,809
06/08/2012,LD02705809,901
06/08/2012,LD02715308,934
06/08/2012,LD02657768,1053
06/08/2012,LD02635882,1113
06/08/2012,LD02657270,1114
06/08/2012,LD02716060,1114
06/08/2012,LD02633195,1139
06/08/2012,LD02686011,1144
06/08/2012,LD02599912,1166
06/08/2012,LD02644223,1215
06/08/2012,LD02680417,1248
06/08/2012,LD02609330,1319
06/08/2012,LD02715019,1865
06/08/2012,LD02717782,1865
06/08/2012,LD02640119,609
06/08/2012,LD02637554,639
06/08/2012,LD02628437,749
06/08/2012,LD02710189,789
06/08/2012,LD02652561,793
06/08/2012,LD02626930,893
06/08/2012,LD02664304,899
06/08/2012,LD02634375,912
06/08/2012,LD02593170,951
06/08/2012,LD02693498,957
06/08/2012,LD02269638,971
06/08/2012,LD02644705,984
06/08/2012,LD02678183,1071
06/08/2012,LD02703129,1077
06/08/2012,LD02658282,1083
06/08/2012,LD02675108,1096
06/08/2012,LD02645646,1146
06/08/2012,LD02646058,1149
06/08/2012,LD02602875,1164
06/08/2012,LD02702075,1177
06/08/2012,LD02702630,1230
06/08/2012,LD02588298,1261
06/08/2012,LD02643994,1266
06/08/2012,LD02676204,1356
06/08/2012,LD02645380,1419
06/08/2012,LD02646059,1419
06/08/2012,LD02645076,1435
06/08/2012,LD02712615,486
06/08/2012,LD02712610,560
06/08/2012,LD02624266,608
06/08/2012,LD02673738,614
06/08/2012,LD02640146,633
06/08/2012,LD02688617,637
06/08/2012,LD02710374,663
06/08/2012,LD02637861,684
06/08/2012,LD02712600,746
06/08/2012,LD02710287,752
06/08/2012,LD02615617,756
06/08/2012,LD02708019,772
06/08/2012,LD02674703,774
06/08/2012,LD02692385,782
06/08/2012,LD02697898,809
06/08/2012,LD02715716,813
06/08/2012,LD02622996,819
06/08/2012,LD02599871,824
06/08/2012,LD02664851,829
06/08/2012,LD02597956,866
06/08/2012,LD02671938,877
06/08/2012,LD02655247,878
06/08/2012,LD02669665,882
06/08/2012,LD02600352,899
06/08/2012,LD02609190,926
06/08/2012,LD02622921,929
06/08/2012,LD02662146,930
06/08/2012,LD02675371,934
06/08/2012,LD02644068,946
06/08/2012,LD02644335,946
06/08/2012,LD02661471,946
06/08/2012,LD02643900,950
06/08/2012,LD02645970,950
06/08/2012,LD02645020,960
06/08/2012,LD02669342,964
06/08/2012,LD02673998,965
06/08/2012,LD02691722,976
06/08/2012,LD02644728,977
06/08/2012,LD02645569,977
06/08/2012,LD02601770,996
06/08/2012,LD02640660,996
06/08/2012,LD02644336,1004
06/08/2012,LD02617303,1008
06/08/2012,LD02626797,1010
06/08/2012,LD02669398,1013
06/08/2012,LD02644409,1018
06/08/2012,LD02644401,1023
06/08/2012,LD02718363,1023
06/08/2012,LD02690274,1031
06/08/2012,LD02605885,1032
06/08/2012,LD02653380,1032
06/08/2012,LD02659573,1034
06/08/2012,LD02657831,1039
06/08/2012,LD02679301,1056
06/08/2012,LD02645636,1057
06/08/2012,LD02644305,1062
06/08/2012,LD02651381,1062
06/08/2012,LD02657617,1062
06/08/2012,LD02644489,1075
06/08/2012,LD02685395,1077
06/08/2012,LD02643912,1092
06/08/2012,LD02665005,1095
06/08/2012,LD02714308,1095
06/08/2012,LD02718357,1114
06/08/2012,LD02685206,1117
06/08/2012,LD02645327,1122
06/08/2012,LD02602464,1123
06/08/2012,LD02696815,1140
06/08/2012,LD02644423,1149
06/08/2012,LD02644688,1149
06/08/2012,LD02644823,1149
06/08/2012,LD02631443,1152
06/08/2012,LD02644520,1153
06/08/2012,LD02598374,1158
06/08/2012,LD02634665,1158
06/08/2012,LD02600554,1171
06/08/2012,LD02631376,1183
06/08/2012,LD02645345,1216
06/08/2012,LD02645354,1216
06/08/2012,LD02675273,1228
06/08/2012,LD02643945,1245
06/08/2012,LD02664334,1253
06/08/2012,LD02685561,1265
06/08/2012,LD02657491,1277
06/08/2012,LD02611126,1295
06/08/2012,LD02659574,1324
06/08/2012,LD02714808,1339
06/08/2012,LD02717592,1339
06/08/2012,LD02645589,1385
06/08/2012,LD02717596,1388
06/08/2012,LD02651333,1400
06/08/2012,LD02664156,1430
06/08/2012,LD02717490,1485
06/08/2012,LD02715204,1583
06/08/2012,LD02717191,1583
06/08/2012,LD02641292,687
06/08/2012,LD02693966,900
06/08/2012,LD02665230,1057
06/08/2012,LD02653490,620
06/08/2012,LD02604623,765
06/08/2012,LD02692603,772
06/08/2012,LD02603757,791
06/08/2012,LD02642851,866
06/08/2012,LD02697918,995
06/08/2012,LD02628960,512
06/08/2012,LD02631358,714
06/08/2012,LD02676782,725
06/08/2012,LD02668510,823
06/08/2012,LD02670601,858
06/08/2012,LD02653885,910
06/08/2012,LD02714365,950
06/08/2012,LD02627478,970
06/08/2012,LD02625106,468
06/08/2012,LD02703615,636
06/08/2012,LD02711743,637
06/08/2012,LD02679310,651
06/08/2012,LD02715697,751
06/08/2012,LD02597602,760
06/08/2012,LD02616509,810
06/08/2012,LD02717474,854
06/08/2012,LD02591343,910
06/08/2012,LD02586854,914
06/08/2012,LD02659201,923
06/08/2012,LD02634026,959
06/08/2012,LD02618847,527
06/08/2012,LD02664161,650
06/08/2012,LD02668492,715
06/08/2012,LD02657942,778
06/08/2012,LD02658171,794
06/08/2012,LD02616134,824
06/08/2012,LD02623008,828
06/08/2012,LD02665832,1061
06/08/2012,LD02707940,510
06/08/2012,LD02653174,513
06/08/2012,LD02619716,541
06/08/2012,LD02498168,602
06/08/2012,LD02696665,669
06/08/2012,LD02657908,741
06/08/2012,LD02631146,754
06/08/2012,LD02665837,775
06/08/2012,LD02696995,810
06/08/2012,LD02665810,841
06/08/2012,LD02620054,846
06/08/2012,LD02643384,849
06/08/2012,LD02646221,855
06/08/2012,LD02680563,865
06/08/2012,LD02716794,906
06/08/2012,LD02637346,964
06/08/2012,LD02668418,1008
06/08/2012,LD02715278,1010
06/08/2012,LD02676160,456
06/08/2012,LD02669361,482
06/08/2012,LD02691516,511
06/08/2012,LD02606247,518
06/08/2012,LD02627540,524
06/08/2012,LD02599635,575
06/08/2012,LD02668392,590
06/08/2012,LD02658658,601
06/08/2012,LD02633595,602
06/08/2012,LD02668654,651
06/08/2012,LD02668432,669
06/08/2012,LD02611556,701
06/08/2012,LD02657485,702
06/08/2012,LD02657866,720
06/08/2012,LD02658058,722
06/08/2012,LD02712898,733
06/08/2012,LD02715214,744
06/08/2012,LD02657497,803
06/08/2012,LD02627338,822
06/08/2012,LD02640655,850
06/08/2012,LD02712284,880
06/08/2012,LD02640320,957
06/08/2012,LD02665929,979
06/08/2012,LD02717615,987
06/08/2012,LD02664249,1066
06/08/2012,LD02642452,1367
06/08/2012,LD02709401,403
06/08/2012,LD02705491,419
06/08/2012,LD02628841,496
06/08/2012,LD02680439,499
06/08/2012,LD02612515,510
06/08/2012,LD02686009,559
06/08/2012,LD02697377,562
06/08/2012,LD02641211,570
06/08/2012,LD02621314,579
06/08/2012,LD02651939,581
06/08/2012,LD02609738,607
06/08/2012,LD02664262,612
06/08/2012,LD02664075,629
06/08/2012,LD02668386,629
06/08/2012,LD02598550,652
06/08/2012,LD02676813,654
06/08/2012,LD02697489,676
06/08/2012,LD02610751,681
06/08/2012,LD02656756,681
06/08/2012,LD02717890,681
06/08/2012,LD02695469,683
06/08/2012,LD02668566,685
06/08/2012,LD02636699,695
06/08/2012,LD02605327,700
06/08/2012,LD02717168,721
06/08/2012,LD02658233,729
06/08/2012,LD02668626,730
06/08/2012,LD02682159,760
06/08/2012,LD02627557,763
06/08/2012,LD02656502,780
06/08/2012,LD02675373,796
06/08/2012,LD02646228,805
06/08/2012,LD02603482,816
06/08/2012,LD02664100,830
06/08/2012,LD02664126,830
06/08/2012,LD02664331,830
06/08/2012,LD02668385,834
06/08/2012,LD02664125,841
06/08/2012,LD02623810,881
06/08/2012,LD02657936,923
06/08/2012,LD02668480,924
06/08/2012,LD02717163,1153
06/08/2012,LD02707608,328
06/08/2012,LD02591324,454
06/08/2012,LD02605527,466
06/08/2012,LD02716345,480
06/08/2012,LD02717195,483
06/08/2012,LD02593945,485
06/08/2012,LD02697566,493
06/08/2012,LD02702664,498
06/08/2012,LD02717499,528
06/08/2012,LD02468036,560
06/08/2012,LD02498133,574
06/08/2012,LD02657413,583
06/08/2012,LD02606185,585
06/08/2012,LD02687192,601
06/08/2012,LD02590351,609
06/08/2012,LD02602143,622
06/08/2012,LD02658164,655
06/08/2012,LD02656667,660
06/08/2012,LD02697456,669
06/08/2012,LD02682221,683
06/08/2012,LD02644779,698
06/08/2012,LD02705751,703
06/08/2012,LD02657084,707
06/08/2012,LD02641837,716
06/08/2012,LD02657889,721
06/08/2012,LD02657986,721
06/08/2012,LD02627398,739
06/08/2012,LD02642737,742
06/08/2012,LD02602033,760
06/08/2012,LD02717434,761
06/08/2012,LD02665211,815
06/08/2012,LD02618063,837
06/08/2012,LD02698502,887
06/08/2012,LD02664211,893
06/08/2012,LD02643139,905
06/08/2012,LD02664135,921
06/08/2012,LD02659604,1022
06/08/2012,LD02717730,362
06/08/2012,LD02715418,396
06/08/2012,LD02606876,398
06/08/2012,LD02693112,414
06/08/2012,LD02675683,415
06/08/2012,LD02675871,415
06/08/2012,LD02715348,415
06/08/2012,LD02715725,418
06/08/2012,LD02632912,427
06/08/2012,LD02652226,432
06/08/2012,LD02637943,433
06/08/2012,LD02628012,434
06/08/2012,LD02590920,435
06/08/2012,LD02624850,435
06/08/2012,LD02591315,439
06/08/2012,LD02591326,439
06/08/2012,LD02620069,441
06/08/2012,LD02618855,444
06/08/2012,LD02658221,447
06/08/2012,LD02716461,449
06/08/2012,LD02661248,451
06/08/2012,LD02709367,452
06/08/2012,LD02715382,456
06/08/2012,LD02675218,466
06/08/2012,LD02657464,469
06/08/2012,LD02668825,478
06/08/2012,LD02658405,479
06/08/2012,LD02669672,481
06/08/2012,LD02696313,488
06/08/2012,LD02696335,488
06/08/2012,LD02691188,494
06/08/2012,LD02593859,501
06/08/2012,LD02665925,503
06/08/2012,LD02652114,505
06/08/2012,LD02715502,511
06/08/2012,LD02665777,522
06/08/2012,LD02668612,522
06/08/2012,LD02606933,523
06/08/2012,LD02675588,526
06/08/2012,LD02675740,526
06/08/2012,LD02675958,526
06/08/2012,LD02675593,536
06/08/2012,LD02675676,536
06/08/2012,LD02657401,537
06/08/2012,LD02656585,539
06/08/2012,LD02675955,542
06/08/2012,LD02588054,551
06/08/2012,LD02675858,551
06/08/2012,LD02675861,551
06/08/2012,LD02676042,551
06/08/2012,LD02676114,551
06/08/2012,LD02662039,553
06/08/2012,LD02691623,554
06/08/2012,LD02716455,554
06/08/2012,LD02604595,556
06/08/2012,LD02675697,558
06/08/2012,LD02656486,559
06/08/2012,LD02633914,561
06/08/2012,LD02656953,565
06/08/2012,LD02666252,566
06/08/2012,LD02665811,574
06/08/2012,LD02665831,578
06/08/2012,LD02642759,579
06/08/2012,LD02643444,579
06/08/2012,LD02498716,580
06/08/2012,LD02716521,583
06/08/2012,LD02696419,586
06/08/2012,LD02706611,589
06/08/2012,LD02715667,591
06/08/2012,LD02661713,594
06/08/2012,LD02644978,600
06/08/2012,LD02691964,601
06/08/2012,LD02717416,602
06/08/2012,LD02657359,609
06/08/2012,LD02668981,610
06/08/2012,LD02643445,611
06/08/2012,LD02657176,615
06/08/2012,LD02643470,618
06/08/2012,LD02656415,621
06/08/2012,LD02641828,623
06/08/2012,LD02657410,623
06/08/2012,LD02665213,628
06/08/2012,LD02601418,629
06/08/2012,LD02670093,629
06/08/2012,LD02596454,632
06/08/2012,LD02676020,634
06/08/2012,LD02687188,638
06/08/2012,LD02644611,639
06/08/2012,LD02656433,639
06/08/2012,LD02695467,645
06/08/2012,LD02656863,646
06/08/2012,LD02656998,646
06/08/2012,LD02657674,646
06/08/2012,LD02657816,646
06/08/2012,LD02601834,652
06/08/2012,LD02627508,652
06/08/2012,LD02620097,653
06/08/2012,LD02651445,655
06/08/2012,LD02683732,661
06/08/2012,LD02669186,663
06/08/2012,LD02625035,664
06/08/2012,LD02675038,669
06/08/2012,LD02641264,676
06/08/2012,LD02642840,676
06/08/2012,LD02641866,677
06/08/2012,LD02653774,677
06/08/2012,LD02656422,679
06/08/2012,LD02656490,679
06/08/2012,LD02656738,679
06/08/2012,LD02701024,680
06/08/2012,LD02645274,681
06/08/2012,LD02656749,681
06/08/2012,LD02657163,682
06/08/2012,LD02692236,682
06/08/2012,LD02645391,683
06/08/2012,LD02657901,683
06/08/2012,LD02643061,684
06/08/2012,LD02675289,684
06/08/2012,LD02604948,685
06/08/2012,LD02642223,693
06/08/2012,LD02666814,696
06/08/2012,LD02657718,698
06/08/2012,LD02642449,705
06/08/2012,LD02597522,706
06/08/2012,LD02597835,707
06/08/2012,LD02717115,713
06/08/2012,LD02643414,719
06/08/2012,LD02624810,724
06/08/2012,LD02641555,725
06/08/2012,LD02644687,725
06/08/2012,LD02656682,725
06/08/2012,LD02656864,731
06/08/2012,LD02657952,732
06/08/2012,LD02642456,737
06/08/2012,LD02675406,737
06/08/2012,LD02603827,748
06/08/2012,LD02717426,750
06/08/2012,LD02621875,753
06/08/2012,LD02656620,758
06/08/2012,LD02657399,758
06/08/2012,LD02702597,761
06/08/2012,LD02685109,764
06/08/2012,LD02626860,767
06/08/2012,LD02641236,774
06/08/2012,LD02685544,777
06/08/2012,LD02710705,801
06/08/2012,LD02656634,808
06/08/2012,LD02600089,811
06/08/2012,LD02717312,816
06/08/2012,LD02656914,822
06/08/2012,LD02625299,824
06/08/2012,LD02718227,835
06/08/2012,LD02637473,852
06/08/2012,LD02700920,1037
06/08/2012,LD02717625,293
06/08/2012,LD02717626,417
06/08/2012,LD02609370,867
06/08/2012,LD02709312,876
06/08/2012,LD02660159,472
06/08/2012,LD02708797,406
06/08/2012,LD02667615,631
06/08/2012,LD02700850,631
06/08/2012,LD02673601,323
06/08/2012,LD02698346,396
06/08/2012,LD02677481,452
06/08/2012,LD02700979,452
06/08/2012,LD02619123,512
06/08/2012,LD02673003,542
06/08/2012,LD02667596,608
06/08/2012,LD02667628,608
06/08/2012,LD02700978,623
06/08/2012,LD02711549,657
06/08/2012,LD02593477,483
06/08/2012,LD02700867,570
06/08/2012,LD02667648,733
06/08/2012,LD02700916,473
06/08/2012,LD02673531,341
06/08/2012,LD02707601,349
06/08/2012,LD02708768,365
06/08/2012,LD02708781,418
06/08/2012,LD02593469,425
06/08/2012,LD02700939,438
06/08/2012,LD02606465,444
06/08/2012,LD02674784,451
06/08/2012,LD02711550,453
07/08/2012,LD02719254,890672
07/08/2012,LD02589837,522081
07/08/2012,LD02715761,211884
07/08/2012,LD02613752,46317
07/08/2012,LD02714105,69311
07/08/2012,LD02621459,67700
07/08/2012,LD02616585,86099
07/08/2012,LD02592773,116569
07/08/2012,LD02681589,190233
